TVAE_10000_0,CTGAN_10000_0,TVAE_10000_10,CTGAN_10000_10,TVAE_10000_20,CTGAN_10000_20,TVAE_25000_0,CTGAN_25000_0,TVAE_25000_10,CTGAN_25000_10,TVAE_25000_20,CTGAN_25000_20,TVAE_50000_0,CTGAN_50000_0,TVAE_50000_10,CTGAN_50000_10,TVAE_50000_20,CTGAN_50000_20
0.17487605818007312,0.1430276298872477,0.19243562142847195,0.1470446386125058,0.19770249591410194,0.15636551050807448,0.08926996078565869,0.11983866492530075,0.10372240442667002,0.12607140851628776,0.09654101710225596,0.13218842427057045,0.0652021401371598,0.11944374108444936,0.09194257632082145,0.14824062318021594,0.08408763009639972,0.15478565552605061
0.19609876538364931,0.14375919199107604,0.18801242789657896,0.1534780427713084,0.24123693884481875,0.1640495277652617,0.10537579536783291,0.12452911448215845,0.1027289976039787,0.12906244470867048,0.0915718637463407,0.13126208892609575,0.06594162277674989,0.12557920140015483,0.1210771716024811,0.1589900008503284,0.0820881461579182,0.15356384121654287
0.19270918487325803,0.1393906235611542,0.1899217272874723,0.15859048506025658,0.19922982619896698,0.1528933264961316,0.0986041076347007,0.1188924922169931,0.10758856434426177,0.126596269805785,0.10545000389017331,0.13076117457676337,0.06634287519088063,0.11587625194485238,0.1474472159334074,0.15530689698405264,0.07532229093961972,0.1585022661181711
0.20662526118089092,0.1431627665445976,0.1752677342954306,0.15537158442192955,0.19729384587504187,0.1638082797563989,0.14588025620202122,0.12055188551424138,0.1111644692012251,0.12706565919976867,0.08868327305142602,0.12877698135322677,0.08746798515675495,0.11955870593042696,0.09517598721940233,0.15953143621974789,0.08147143291727911,0.15680677434800722
0.2006821985512821,0.13923121392156304,0.22780790320711664,0.14384851907452614,0.2804349465879777,0.16695393780024587,0.12603649954676535,0.12072071456381893,0.1545760752945429,0.12863343430256982,0.10408794191359837,0.13233546933779933,0.06021543139542904,0.12238717210109358,0.09282426094053975,0.14927864247150727,0.07516847850922373,0.15166851377985624
0.17938693157345542,0.14040626950243595,0.18425255261645707,0.1528230661336027,0.24306310502660136,0.16071961317045763,0.09198581268178872,0.12177463383040979,0.10710756600666196,0.12816045706520407,0.09593974407512051,0.13272201193189398,0.06042068999023159,0.12149660909706282,0.09092972692094034,0.15738761248079605,0.12333186478866104,0.15391734899371548
0.1997043934811295,0.14263591900804493,0.19506259472231277,0.15702111865209978,0.2017658985371919,0.17215114766513745,0.09259265450140823,0.118783966679109,0.11950965272394563,0.13100644913445922,0.0912021813739189,0.12706492260989952,0.0716363067303829,0.12065523952101231,0.1443987981369557,0.15352565149269987,0.08110055375713902,0.15932960369251647
0.1799722310344717,0.13832794668586565,0.2015438011283011,0.15346052450319167,0.2256010690985366,0.1635434607700159,0.08468666947354765,0.11636034363028082,0.10842950897417161,0.12850972097508948,0.0956112649075289,0.13079602257769388,0.07426146984525883,0.1180563465405134,0.09302417339499729,0.15875285025039038,0.08025967076849604,0.15394631333143052
0.34023240603204047,0.14395039592610565,0.19869723006251558,0.15306893177171482,0.23750559712515293,0.1600545776941433,0.0940558428596283,0.11903379802909743,0.11969117248332188,0.12796572959343402,0.0899308484042096,0.13532272374493398,0.06863601439829504,0.12352924503285083,0.12317781036906231,0.15109912912133272,0.08342498669969617,0.15430342278797288
0.19628722362745438,0.141764899539072,0.20035138818772782,0.15581938726304853,0.31356054639015285,0.16140302364842993,0.08308802731487383,0.12121418960498892,0.09992632281489204,0.12625816637600226,0.08874082940867621,0.12730406508446215,0.12115408147583398,0.11671768456367165,0.10015938563140914,0.15502395818909948,0.09602240777503114,0.15903734373970257
0.2060647485367505,0.14285220914954969,0.20297061832940555,0.15312840200493624,0.20449489986819105,0.1651689742444928,0.08201233183461429,0.12272453160291623,0.1303794842449461,0.12732701815127173,0.0944173211342484,0.13334114110015152,0.06470105101774531,0.1158776665066414,0.0875905815154664,0.15698508260014268,0.07749205094891554,0.1488832511314393
0.22075616938345927,0.14100200893267856,0.18501520903133084,0.1582386630668,0.20482578806400392,0.15595239015997653,0.0874811163378537,0.12152532433838362,0.13181330235401761,0.12810262003759856,0.0901451132836285,0.12734580824171668,0.06528876027843507,0.11773062572710451,0.09613725804884754,0.1571174504612489,0.11256945861315555,0.1569171131112778
