variable,value,Simulated
TVAE_10000_0,4.693725807857321,2.98611591210865
TVAE_10000_0,4.735798610988839,2.98611591210865
TVAE_10000_0,4.755107336373003,2.98611591210865
TVAE_10000_0,4.692454745109808,2.98611591210865
TVAE_10000_0,4.69380861976905,2.98611591210865
TVAE_10000_0,4.705872308692049,2.98611591210865
TVAE_10000_0,4.734826491071386,2.98611591210865
TVAE_10000_0,4.848546390430347,2.98611591210865
TVAE_10000_0,4.66631033102816,2.98611591210865
TVAE_10000_0,4.662766092079173,2.98611591210865
TVAE_10000_0,4.681808540402823,2.98611591210865
TVAE_10000_0,4.731034289439333,2.98611591210865
TVAE_10000_0,4.79507283416724,2.98611591210865
TVAE_10000_0,4.817757409290179,2.98611591210865
TVAE_10000_0,4.743197144596751,2.98611591210865
TVAE_10000_0,4.677569639705064,2.98611591210865
TVAE_10000_0,4.692848334785223,2.98611591210865
TVAE_10000_0,4.836057181828068,2.98611591210865
TVAE_10000_0,4.693235087422603,2.98611591210865
TVAE_10000_0,4.73981565650068,2.98611591210865
TVAE_10000_0,4.706596801019626,2.98611591210865
TVAE_10000_0,4.651004051356448,2.98611591210865
TVAE_10000_0,4.660572401097968,2.98611591210865
TVAE_10000_0,4.7473614907426,2.98611591210865
TVAE_10000_0,4.714796960178196,2.98611591210865
TVAE_10000_0,4.73627391478489,2.98611591210865
TVAE_10000_0,4.768405118946086,2.98611591210865
TVAE_10000_0,4.837843426529287,2.98611591210865
TVAE_10000_0,4.861610671066464,2.98611591210865
TVAE_10000_0,4.734782728704441,2.98611591210865
TVAE_10000_0,4.768237772462,2.98611591210865
TVAE_10000_0,4.798573058577174,2.98611591210865
TVAE_10000_0,4.634399065002412,2.98611591210865
TVAE_10000_0,4.643864256161253,2.98611591210865
TVAE_10000_0,4.697998087899626,2.98611591210865
TVAE_10000_0,4.728093282233813,2.98611591210865
TVAE_10000_0,4.6617187150106405,2.98611591210865
TVAE_10000_0,4.800577083142487,2.98611591210865
TVAE_10000_0,4.738580485482108,2.98611591210865
TVAE_10000_0,4.685738900457245,2.98611591210865
TVAE_10000_0,4.73398501423277,2.98611591210865
TVAE_10000_0,4.7196252241750285,2.98611591210865
TVAE_10000_0,4.821466975034181,2.98611591210865
TVAE_10000_0,4.756814322005994,2.98611591210865
TVAE_10000_0,4.758608574788445,2.98611591210865
TVAE_10000_0,4.879592413660598,2.98611591210865
TVAE_10000_0,4.778002726961477,2.98611591210865
TVAE_10000_0,4.679681636926526,2.98611591210865
TVAE_10000_0,4.575949420925886,2.98611591210865
TVAE_10000_0,4.762636635714824,2.98611591210865
TVAE_10000_0,4.724795178843598,2.98611591210865
TVAE_10000_0,4.705237978084732,2.98611591210865
TVAE_10000_0,4.767373726713226,2.98611591210865
TVAE_10000_0,4.709661066835207,2.98611591210865
TVAE_10000_0,4.735972864013119,2.98611591210865
TVAE_10000_0,4.7980822919644535,2.98611591210865
TVAE_10000_0,4.810112209026478,2.98611591210865
TVAE_10000_0,4.771605963804803,2.98611591210865
TVAE_10000_0,4.796243559557357,2.98611591210865
TVAE_10000_0,4.648537920582502,2.98611591210865
TVAE_10000_0,4.7081458937436,2.98611591210865
TVAE_10000_0,4.730626123685845,2.98611591210865
TVAE_10000_0,4.642928814711705,2.98611591210865
TVAE_10000_0,4.7144702031125,2.98611591210865
TVAE_10000_0,4.802191218776805,2.98611591210865
TVAE_10000_0,4.605040390750636,2.98611591210865
TVAE_10000_0,4.75954023298514,2.98611591210865
TVAE_10000_0,4.91032956366668,2.98611591210865
TVAE_10000_0,4.681846931814282,2.98611591210865
TVAE_10000_0,4.626201862937442,2.98611591210865
TVAE_10000_0,4.832141376921446,2.98611591210865
TVAE_10000_0,4.793155123035289,2.98611591210865
TVAE_10000_0,4.74451095896824,2.98611591210865
TVAE_10000_0,4.807102812464028,2.98611591210865
TVAE_10000_0,4.726639837573548,2.98611591210865
TVAE_10000_0,4.816160958810442,2.98611591210865
TVAE_10000_0,4.654978591324396,2.98611591210865
TVAE_10000_0,4.671066921720689,2.98611591210865
TVAE_10000_0,4.686386686784049,2.98611591210865
TVAE_10000_0,4.847879061820343,2.98611591210865
TVAE_10000_0,4.617247672207903,2.98611591210865
TVAE_10000_0,4.569824419182441,2.98611591210865
TVAE_10000_0,4.776607324509659,2.98611591210865
TVAE_10000_0,4.836752357623718,2.98611591210865
TVAE_10000_0,4.824065684745774,2.98611591210865
TVAE_10000_0,4.803181916452478,2.98611591210865
TVAE_10000_0,4.806250209369207,2.98611591210865
TVAE_10000_0,4.861476333907288,2.98611591210865
TVAE_10000_0,4.656535472514589,2.98611591210865
TVAE_10000_0,4.703449008255345,2.98611591210865
TVAE_10000_0,4.71221171853327,2.98611591210865
TVAE_10000_0,4.790774764962094,2.98611591210865
TVAE_10000_0,4.70778207362163,2.98611591210865
TVAE_10000_0,4.739242391946263,2.98611591210865
TVAE_10000_0,4.82307786155566,2.98611591210865
TVAE_10000_0,4.761441678952285,2.98611591210865
TVAE_10000_0,4.816189734520542,2.98611591210865
TVAE_10000_0,4.7996367922078536,2.98611591210865
TVAE_10000_0,4.790150089347712,2.98611591210865
TVAE_10000_0,4.795406145255994,2.98611591210865
CTGAN_10000_0,5.816169621915067,2.98611591210865
CTGAN_10000_0,5.842406213208293,2.98611591210865
CTGAN_10000_0,5.890606134156911,2.98611591210865
CTGAN_10000_0,5.835076621098701,2.98611591210865
CTGAN_10000_0,5.810214798976265,2.98611591210865
CTGAN_10000_0,5.759984514758249,2.98611591210865
CTGAN_10000_0,5.823321210699131,2.98611591210865
CTGAN_10000_0,5.69690491018622,2.98611591210865
CTGAN_10000_0,5.720001867617857,2.98611591210865
CTGAN_10000_0,5.850005220952619,2.98611591210865
CTGAN_10000_0,5.701041552899532,2.98611591210865
CTGAN_10000_0,5.77893950555675,2.98611591210865
CTGAN_10000_0,5.746998361134798,2.98611591210865
CTGAN_10000_0,5.835882863494243,2.98611591210865
CTGAN_10000_0,5.7103736501146365,2.98611591210865
CTGAN_10000_0,5.835598468334438,2.98611591210865
CTGAN_10000_0,5.695631377594718,2.98611591210865
CTGAN_10000_0,5.8217481866088425,2.98611591210865
CTGAN_10000_0,5.701401241194977,2.98611591210865
CTGAN_10000_0,5.8761462241682345,2.98611591210865
CTGAN_10000_0,5.859943906392043,2.98611591210865
CTGAN_10000_0,5.79421160396784,2.98611591210865
CTGAN_10000_0,5.780289406661796,2.98611591210865
CTGAN_10000_0,5.942265845357007,2.98611591210865
CTGAN_10000_0,5.735766296279976,2.98611591210865
CTGAN_10000_0,5.86777202988297,2.98611591210865
CTGAN_10000_0,5.929039673351681,2.98611591210865
CTGAN_10000_0,5.806566396990096,2.98611591210865
CTGAN_10000_0,5.823089660224087,2.98611591210865
CTGAN_10000_0,5.806390148871079,2.98611591210865
CTGAN_10000_0,5.744896264214726,2.98611591210865
CTGAN_10000_0,5.94552075389646,2.98611591210865
CTGAN_10000_0,5.695569780855923,2.98611591210865
CTGAN_10000_0,5.717299869288934,2.98611591210865
CTGAN_10000_0,5.944967575918801,2.98611591210865
CTGAN_10000_0,5.832996784190966,2.98611591210865
CTGAN_10000_0,5.644019163315267,2.98611591210865
CTGAN_10000_0,5.794251242900696,2.98611591210865
CTGAN_10000_0,5.755421083549459,2.98611591210865
CTGAN_10000_0,5.751430636943446,2.98611591210865
CTGAN_10000_0,5.816608805062748,2.98611591210865
CTGAN_10000_0,5.817157546685461,2.98611591210865
CTGAN_10000_0,5.770887064966125,2.98611591210865
CTGAN_10000_0,5.949061105698314,2.98611591210865
CTGAN_10000_0,5.815180301261071,2.98611591210865
CTGAN_10000_0,5.868018831763974,2.98611591210865
CTGAN_10000_0,5.868001722670922,2.98611591210865
CTGAN_10000_0,5.751402210463177,2.98611591210865
