TVAE_10000_0,CTGAN_10000_0,TVAE_10000_10,CTGAN_10000_10,TVAE_10000_20,CTGAN_10000_20,TVAE_25000_0,CTGAN_25000_0,TVAE_25000_10,CTGAN_25000_10,TVAE_25000_20,CTGAN_25000_20,TVAE_50000_0,CTGAN_50000_0,TVAE_50000_10,CTGAN_50000_10,TVAE_50000_20,CTGAN_50000_20
2.928939125393689,3.4788757377922073,2.8654815549521366,4.161891281110889,2.8832127207876894,4.245941455423953,3.0545131966546877,4.052426365761415,3.3076082117582275,3.8931009505517524,2.761920819364719,3.7280890687649872,4.005868656888227,4.140160140210144,3.934181396140012,3.9997066519153366,3.0919280475719146,3.983148432984278
3.0050449324069506,3.648573495473438,2.8922408119123153,4.1651414055621885,2.937344788333676,4.2030397053248985,3.0465595713096585,4.073493276798047,3.333970063032967,3.8983054469397764,2.70282897038253,3.7776802516495165,4.011323548044301,4.0859589124618685,3.917592631505923,4.018504478723122,3.074501295462027,3.917284804842719
2.9085042672678774,3.5796860565462714,2.8901287746614854,4.226763702676089,2.928466319882245,4.193041788296803,3.0788463228527263,4.074212156588315,3.345062901373095,3.8804931395297997,2.7568298008158267,3.694505190574646,4.007557887665032,4.141417513788442,3.953084138467415,3.9749821209290923,3.0921379722394273,3.9305888939016165
2.9116343396090802,3.599294100447209,2.8368584846132494,4.248023311079253,2.948576237484201,4.188244463399835,3.090130962389072,4.0236774973475296,3.2956965963314375,3.885628429445851,2.6825348439097723,3.662393105659987,3.9627071038780586,4.098642631351989,3.961490845436335,3.9528980781391896,3.0718691759334518,4.018807301895713
2.943848122165857,3.57572712599479,2.8280912881250435,4.255764197223807,2.995212281810203,4.269927265775676,3.104345724693301,4.031639482549456,3.2847884875413293,3.9224074888321603,2.720698948587767,3.7253702558498225,3.972540107303124,4.117625861007729,3.959672052339525,4.015589768251572,3.114068921107313,4.005510735748198
2.9627615731789563,3.4914872802223123,2.883629590913043,4.270288679936528,2.887722978274195,4.051617217589469,3.074073241386435,4.046169795948851,3.3703648655426925,3.8850402898794085,2.7461750035157095,3.7312059914477906,4.0209685297388305,4.103704103004674,3.952344608894711,4.025892794378448,3.067543956485045,3.973030958808002
2.89173246934208,3.5541375049868216,2.866472051345629,4.169213713369412,3.0005004332756857,4.1337441132674035,3.094795517214677,4.072283789601881,3.3530446631086877,3.910588271499628,2.7575345759173286,3.786550969843107,4.007714569121808,4.084770918841281,3.927902591538313,4.037393403669237,3.0977591849208213,4.0065008652717875
2.889207130196753,3.5806080655208086,2.7435952760173032,4.218692817360638,2.96584987976687,4.27816019031097,3.03613942176651,4.065701564665907,3.339343669248069,3.914108436439568,2.726812786769338,3.7863762916175103,4.031073668048096,4.141554705961243,3.9536266519624212,4.0061104791175755,3.0621602997499147,3.9328660295575744
2.8595131825730347,3.516621326658168,2.9014788961158477,4.216271830438213,2.9317682856552816,4.163138225621748,3.0469466745913314,3.9728689302471594,3.2953839578216133,3.91435259154361,2.78045160083546,3.7196011177068042,3.954447934938871,4.124289029885626,3.927829358566398,4.01150730202824,3.0999819441939076,3.9809833810241457
2.9222566284443223,3.575899758206142,2.9331875865648462,4.173778140460305,3.0664676825018713,4.181093916082905,3.0797597385801465,4.039172101298727,3.3304709910307038,3.833217659326847,2.757441544827132,3.7801679411121683,3.995317543460885,4.112982623601594,3.939579484567407,4.001540382420069,3.0869571240916014,3.9829337544942227
