TVAE_10000_0,CTGAN_10000_0,TVAE_10000_10,CTGAN_10000_10,TVAE_10000_20,CTGAN_10000_20,TVAE_25000_0,CTGAN_25000_0,TVAE_25000_10,CTGAN_25000_10,TVAE_25000_20,CTGAN_25000_20,TVAE_50000_0,CTGAN_50000_0,TVAE_50000_10,CTGAN_50000_10,TVAE_50000_20,CTGAN_50000_20
-0.5786061124693658,-0.7761438939960167,-0.5278599522186197,-0.7059944437044958,-0.484349535215989,-0.6653237903386195,-0.44310515729891436,-0.7480665745121231,-0.47410758857045154,-0.7721951303826647,-0.5340235931676595,-0.7390079680504895,-0.40021642810085106,-0.7473176866860601,-0.4213180987967425,-0.7287281568756894,-0.4417845574062849,-0.7735402020065967
-0.5863589968964044,-0.7729738548610097,-0.5312107334773127,-0.7027103055756875,-0.46989015792929506,-0.6620291853402288,-0.4515565166598803,-0.7492883540032033,-0.4745027187670664,-0.7670934877169234,-0.5183647925122282,-0.731460936954054,-0.3974322061624929,-0.753449986068037,-0.4213777992742582,-0.7297469809147581,-0.4392378559247299,-0.7796865414253726
-0.5679658716411822,-0.7727643080748119,-0.5232718998092976,-0.695221350086269,-0.5137442654131097,-0.6616254279230489,-0.4502536978167737,-0.7539190441148097,-0.46219704648132653,-0.7689974238407881,-0.5200967907440095,-0.7442348582626346,-0.4016654738918354,-0.7456543100328005,-0.4237797769267034,-0.7318903930633862,-0.4427167030930048,-0.7752426826595724
-0.5666085138333496,-0.7846456137379636,-0.5381607723134485,-0.7037954232596075,-0.5182409228692219,-0.6637934974454431,-0.4375732152428992,-0.7479583911926779,-0.47214695379185023,-0.773014381354431,-0.5303610060703045,-0.7462965862645078,-0.40734695133448945,-0.7517070978986313,-0.42133154081791546,-0.7316966658247711,-0.44660801314177095,-0.7708974320623196
-0.5767295404622896,-0.7801163665924928,-0.5067132005841398,-0.6906239270905328,-0.49328123171452837,-0.6605470024807141,-0.4444207122530002,-0.7471727162814065,-0.48381037309078684,-0.7715927785570301,-0.5313818064482935,-0.7452328858293418,-0.3935274357059371,-0.7473860250653689,-0.42869988261797226,-0.7307170291074022,-0.44681379777236746,-0.7697514206598958
-0.5693614850668653,-0.7791910514363358,-0.5183391406811043,-0.6935905242680914,-0.5015890594511079,-0.674343642484173,-0.4438513501079126,-0.7487192338020917,-0.4752625884218079,-0.7672699044828467,-0.530029168112034,-0.7372597089300357,-0.394043432134934,-0.749601603880277,-0.41473140295241767,-0.7328424198659871,-0.4351556244844463,-0.776881136051777
-0.5861753517018545,-0.7779564201327218,-0.535127490618069,-0.70691600633863,-0.4836956207158009,-0.6706484800406387,-0.44459808385356303,-0.752968680314916,-0.4691622857575557,-0.7705132344200353,-0.5321329370916966,-0.7379122997105658,-0.39531370174589364,-0.7532864965500722,-0.41278657109179334,-0.7324180178060373,-0.45241625099026905,-0.7759187261344376
-0.5822637249289986,-0.7800058102843613,-0.5432423250702088,-0.6970885028376484,-0.48927149617682447,-0.6641540810250574,-0.45067444706779725,-0.7506213643693685,-0.4733194722058497,-0.7745292676137049,-0.5255137772941594,-0.7406595800501078,-0.38967665728742096,-0.7466052455673639,-0.42134253635400454,-0.7325714386385468,-0.4337327174457568,-0.7785855005923288
-0.5818961446501907,-0.7844768521285688,-0.504364160622022,-0.6976053780269841,-0.503713783378181,-0.6592957116852207,-0.4337418146426693,-0.7513996974623693,-0.47594776342578565,-0.767911154219547,-0.5229057020423773,-0.7422992279342037,-0.39805702367834217,-0.749497037391317,-0.4266991290233507,-0.7310797302830208,-0.4312544798380777,-0.7752379904922213
-0.58364773648001,-0.77161119982039,-0.49564646431734577,-0.6944615748286392,-0.48779070473582603,-0.6588046281645703,-0.4488674947427856,-0.749788223669675,-0.4755913542014193,-0.7669237497004344,-0.5300603996250701,-0.7371686042106247,-0.40083048234542096,-0.7466527994283069,-0.41288669518413396,-0.7316579074757188,-0.4433956413201722,-0.7748714451315322
-0.5818382947341988,-0.7766475474706824,-0.5103173645184623,-0.696970971418856,-0.48700998830872416,-0.6651229336486142,-0.4337563228861339,-0.7496145628159637,-0.4756681570204645,-0.7697886907704995,-0.511945943057343,-0.7334242865257246,-0.40316620837198425,-0.7483116824737991,-0.41104655778296917,-0.730605675746972,-0.445574229310667,-0.7708640332666234
-0.5713593471204566,-0.7761398810933435,-0.5058232755787181,-0.7091894892284899,-0.5111589433831322,-0.6554321434826447,-0.44175919418376147,-0.7501281642246657,-0.48043014881850854,-0.7679348375882749,-0.53587008260782,-0.7421533410027662,-0.40550287078595915,-0.7499643462354773,-0.42420842926151864,-0.7325554716771026,-0.43891006451887593,-0.77316017781743
-0.5745032003251394,-0.7829160905059632,-0.5271215528038246,-0.7085058011224393,-0.5000013973528522,-0.6782250837191635,-0.44446898818233216,-0.7529808456374971,-0.477417014865169,-0.7628098591245563,-0.5258575223782392,-0.7422169277875438,-0.4023249601561274,-0.7475807401518116,-0.41216274976532963,-0.7286146203337833,-0.44620925390843613,-0.7705345136897069
-0.6001479846747237,-0.7742429278863158,-0.5069355767179029,-0.6976491007166511,-0.45678240204525544,-0.6646703622348572,-0.44889921372466635,-0.7529665899219138,-0.46681586070410036,-0.769490455085312,-0.5162175586303425,-0.7383448348203876,-0.3902933978946952,-0.7537549065137479,-0.42793476845922246,-0.7326609503018529,-0.4453333818768343,-0.7749613836113028
