variable,value,Simulated
TVAE_10000_0,5.728001298506976,5.821975538160667
TVAE_10000_0,5.694974897639115,5.821975538160667
TVAE_10000_0,5.735901925110758,5.821975538160667
TVAE_10000_0,5.648968827857113,5.821975538160667
TVAE_10000_0,5.729912139826562,5.821975538160667
TVAE_10000_0,5.701377480475865,5.821975538160667
TVAE_10000_0,5.640204714580622,5.821975538160667
TVAE_10000_0,5.737076879903254,5.821975538160667
TVAE_10000_0,5.609328670415026,5.821975538160667
TVAE_10000_0,5.687211633805367,5.821975538160667
TVAE_10000_0,5.726554698224212,5.821975538160667
TVAE_10000_0,5.608652294576944,5.821975538160667
TVAE_10000_0,5.748227757748847,5.821975538160667
TVAE_10000_0,5.679121048627188,5.821975538160667
TVAE_10000_0,5.721597388234812,5.821975538160667
TVAE_10000_0,5.758977162658537,5.821975538160667
TVAE_10000_0,5.746615094628448,5.821975538160667
TVAE_10000_0,5.716339323191926,5.821975538160667
TVAE_10000_0,5.651271336498937,5.821975538160667
TVAE_10000_0,5.632844798223115,5.821975538160667
TVAE_10000_0,5.720094453579804,5.821975538160667
TVAE_10000_0,5.675128327503062,5.821975538160667
TVAE_10000_0,5.68290978993007,5.821975538160667
TVAE_10000_0,5.746069868940075,5.821975538160667
TVAE_10000_0,5.720325232594623,5.821975538160667
TVAE_10000_0,5.69885220737323,5.821975538160667
TVAE_10000_0,5.677017724050078,5.821975538160667
TVAE_10000_0,5.785399506007634,5.821975538160667
TVAE_10000_0,5.710967662470982,5.821975538160667
TVAE_10000_0,5.786924137498609,5.821975538160667
TVAE_10000_0,5.818299534554114,5.821975538160667
TVAE_10000_0,5.811658831778895,5.821975538160667
TVAE_10000_0,5.669170330829031,5.821975538160667
TVAE_10000_0,5.569067437955401,5.821975538160667
TVAE_10000_0,5.722971741508739,5.821975538160667
TVAE_10000_0,5.683390667336921,5.821975538160667
TVAE_10000_0,5.816505624616468,5.821975538160667
TVAE_10000_0,5.5859737980252,5.821975538160667
TVAE_10000_0,5.717818970187487,5.821975538160667
TVAE_10000_0,5.71904643069429,5.821975538160667
TVAE_10000_0,5.733335031741411,5.821975538160667
TVAE_10000_0,5.705322917149132,5.821975538160667
TVAE_10000_0,5.698935380817581,5.821975538160667
TVAE_10000_0,5.687943946317948,5.821975538160667
TVAE_10000_0,5.776234148972984,5.821975538160667
TVAE_10000_0,5.6690723190198185,5.821975538160667
TVAE_10000_0,5.697634428786428,5.821975538160667
TVAE_10000_0,5.73548349596943,5.821975538160667
TVAE_10000_0,5.762960662626116,5.821975538160667
TVAE_10000_0,5.615185727042972,5.821975538160667
TVAE_10000_0,5.6977184630344855,5.821975538160667
TVAE_10000_0,5.718860637136664,5.821975538160667
TVAE_10000_0,5.690803071763267,5.821975538160667
TVAE_10000_0,5.7325981878403365,5.821975538160667
TVAE_10000_0,5.757052854313799,5.821975538160667
