TVAE_10000_0,CTGAN_10000_0,TVAE_10000_10,CTGAN_10000_10,TVAE_10000_20,CTGAN_10000_20,TVAE_25000_0,CTGAN_25000_0,TVAE_25000_10,CTGAN_25000_10,TVAE_25000_20,CTGAN_25000_20,TVAE_50000_0,CTGAN_50000_0,TVAE_50000_10,CTGAN_50000_10,TVAE_50000_20,CTGAN_50000_20
5.728001298506976,8.841330490939523,6.037580204804807,8.089253560420271,5.83573874790401,9.649569941764058,5.404327781337,7.105351036545455,6.369107643646781,7.872318636063319,9.46462795479738,7.728692102618237,6.226104660977908,6.850336305960278,6.6625030564757015,7.843089816222997,6.509521144545093,7.728416677551008
5.694974897639115,8.679253861585405,6.010094631645932,8.094132485602477,5.593555426544753,9.604307026373881,5.259466612317648,7.151709460894159,6.271597146211743,7.890520177800914,9.356598745479761,7.8308503406864265,6.253662069133561,6.822595269653438,6.6516631785063,7.861558838944331,6.4535754863693455,7.595061539399583
5.735901925110758,8.61337277163501,6.068486764032485,8.265853683946194,5.630160401047807,9.659574896545168,5.267573482717176,7.043786403318069,6.3838872587012245,8.009123812888792,9.400221644996146,7.892645617320608,6.295153572476049,6.823269821088448,6.663016205329564,7.95568030396326,6.424642214712497,7.681520731648684
5.648968827857113,8.772786317232278,5.990059532796536,8.110979876702126,5.696297678138301,9.539748105448984,5.379697124667756,6.986187348749882,6.351885891647447,7.913541421581786,9.483108342897305,7.768220062681597,6.25024235939153,6.77502001771056,6.630371901584626,7.914503263736326,6.483240009682471,7.546319468855171
5.729912139826562,8.675994507969488,5.964450748920116,8.035760275366233,5.67260122683541,9.781960604863533,5.333092736281974,7.131800762906626,6.38183039632384,8.025110298884805,9.329367909994774,7.880000240392889,6.205249656762575,6.882684069298255,6.633153219115661,7.961592152060002,6.468482565301748,7.647543767413255
5.701377480475865,8.528804676874831,5.885919598253762,8.148486260102903,5.571934519947464,9.95595034712464,5.357169601432777,7.101154196317717,6.336315146311589,7.86326369383981,9.390361819167357,7.732524338501095,6.198888059398167,6.881379989178714,6.666425127298375,7.8327917532862035,6.46064598680899,7.583102388600411
5.640204714580622,8.622337573728165,6.015594249238392,8.255381023388406,5.615667289859873,9.708518438929785,5.360433345695708,7.122613906338371,6.383590948567101,8.026192346925948,9.348628138489476,7.897059691194374,6.254510287059729,6.838116026702667,6.665652974381264,7.8309068892387,6.511998157343915,7.608078246628645
5.737076879903254,8.666319287171309,6.002392738907867,7.854897754630457,5.762474472177361,9.642359191788618,5.373255284190889,7.080034456680098,6.335968212558081,7.907156259950585,9.269915386073498,7.82847990718538,6.193058773410203,6.857692671592775,6.682915711605171,7.812931506844789,6.47074933095209,7.586085880669122
5.609328670415026,8.77412289739756,5.834832371189713,8.04922627266951,5.770506526233158,9.743789803461134,5.326210246740371,7.02956221560756,6.359556639874532,7.939276135724723,9.416036890306295,7.740723831963928,6.211512536212199,6.76436976813681,6.696163082349614,7.9453131785387,6.490244535344314,7.719579950957742
5.687211633805367,8.59773387151709,6.123218846632034,8.058965022798642,5.614791866622637,9.641988952362448,5.4300761538008935,7.060724598439064,6.337083179907568,7.90164655746338,9.474726598027825,7.881766257565071,6.2329196692450095,6.84563470188461,6.64470275417617,7.910276976776051,6.470449180012702,7.592190704216222
