variable,value,Simulated
TVAE_10000_0,3.1790534593544626,2.771994607075208
TVAE_10000_0,3.186121082617668,2.771994607075208
TVAE_10000_0,3.2251654997564843,2.771994607075208
TVAE_10000_0,3.154845321268421,2.771994607075208
TVAE_10000_0,3.157816393885663,2.771994607075208
TVAE_10000_0,3.260142686493876,2.771994607075208
TVAE_10000_0,3.1869135011226364,2.771994607075208
TVAE_10000_0,3.106962852379233,2.771994607075208
TVAE_10000_0,3.1940207088284565,2.771994607075208
TVAE_10000_0,3.19452898332487,2.771994607075208
TVAE_10000_0,3.2217984473632795,2.771994607075208
TVAE_10000_0,3.2398527922594744,2.771994607075208
TVAE_10000_0,3.051437831745297,2.771994607075208
TVAE_10000_0,3.1208948197901174,2.771994607075208
TVAE_10000_0,3.19536391338269,2.771994607075208
TVAE_10000_0,3.195763238684127,2.771994607075208
TVAE_10000_0,3.125320628278552,2.771994607075208
TVAE_10000_0,3.156686520175105,2.771994607075208
TVAE_10000_0,3.1810389578698706,2.771994607075208
TVAE_10000_0,3.1449516099263386,2.771994607075208
TVAE_10000_0,3.178885569606104,2.771994607075208
TVAE_10000_0,3.1683524042829307,2.771994607075208
TVAE_10000_0,3.197349920554084,2.771994607075208
TVAE_10000_0,3.139182891846115,2.771994607075208
TVAE_10000_0,3.219125523208972,2.771994607075208
TVAE_10000_0,3.175441476984836,2.771994607075208
TVAE_10000_0,3.0933879228414134,2.771994607075208
TVAE_10000_0,3.143513906392031,2.771994607075208
TVAE_10000_0,3.2582802517343934,2.771994607075208
TVAE_10000_0,3.171766900545267,2.771994607075208
TVAE_10000_0,3.122061814743907,2.771994607075208
TVAE_10000_0,3.16007458949928,2.771994607075208
TVAE_10000_0,3.256884865947292,2.771994607075208
TVAE_10000_0,3.281230780666226,2.771994607075208
TVAE_10000_0,3.1583133072015066,2.771994607075208
TVAE_10000_0,3.2109879452831023,2.771994607075208
TVAE_10000_0,3.0728498545025404,2.771994607075208
TVAE_10000_0,3.207291821845371,2.771994607075208
TVAE_10000_0,3.130951774101269,2.771994607075208
TVAE_10000_0,3.1482079051866285,2.771994607075208
TVAE_10000_0,3.21817135902927,2.771994607075208
TVAE_10000_0,3.227167288707167,2.771994607075208
TVAE_10000_0,3.165841415075319,2.771994607075208
