TVAE_10000_0,CTGAN_10000_0,TVAE_10000_10,CTGAN_10000_10,TVAE_10000_20,CTGAN_10000_20,TVAE_25000_0,CTGAN_25000_0,TVAE_25000_10,CTGAN_25000_10,TVAE_25000_20,CTGAN_25000_20,TVAE_50000_0,CTGAN_50000_0,TVAE_50000_10,CTGAN_50000_10,TVAE_50000_20,CTGAN_50000_20
0.28084513756198143,0.23299884594238673,0.3213265734102969,0.19573432640922925,0.252640378370327,0.20938260919408197,0.19696041649817694,0.28147310462504815,0.2202918444282505,0.2999732400550995,0.18715794131879632,0.2648045653645723,0.22291980913235998,0.3920736297475432,0.19854329029566867,0.38062090216685657,0.21378302330417043,0.3934690572714153
0.2687759783624999,0.23520229676076515,0.3122631722220282,0.20404962354001363,0.2523413563331015,0.21892138920829005,0.19624412978693676,0.28701822866076443,0.286904493133091,0.3055652674555178,0.19592936366634683,0.25772148879667006,0.24480258286957976,0.39445512100550684,0.17789921173448,0.37524952540275397,0.18495065855191578,0.40139736456370967
0.2671950110156338,0.2401002145064049,0.3097903541195229,0.20405045646084852,0.28226619887764176,0.21503491041307043,0.18444922640202385,0.28691649034221295,0.27149828563488315,0.3004590300503635,0.21057594497131124,0.27028429074170973,0.215765821697421,0.3881260158888586,0.182065265159112,0.3812141904958746,0.205776238538304,0.40002555377070464
0.29718702446618844,0.23519300342352698,0.28115220843937927,0.2051104450485257,0.384264019919059,0.21428225639174442,0.22227547520380217,0.2866860787495905,0.2146413369102136,0.3055834322256204,0.24083338161056903,0.2558435386885434,0.22089023121236565,0.39039708734015793,0.16592099689235634,0.37416010530412963,0.18537550929021943,0.3970934331026356
0.2704871362373507,0.23299774079252816,0.30642656264327395,0.19786216963617145,0.2670773811982373,0.21368415933359605,0.185014863129075,0.2913835008859833,0.21363320242725745,0.30662288844884356,0.19128551034644936,0.26333172451329634,0.20823443541898307,0.38951632869742703,0.2304738683056089,0.37909437816473096,0.18508275974110705,0.4031840031108098
0.33650213602287554,0.23546904642601632,0.39975573665273345,0.20636850678606472,0.2620156733185732,0.20900260726318937,0.17539749935393625,0.2892925397867009,0.21957960024057588,0.3072578684275969,0.17493444102152172,0.2595213044839047,0.2152330852228716,0.3845397654101265,0.1899650431504946,0.38424622110551226,0.24534836156919895,0.39620310220599025
0.25734821808021763,0.22930662473674343,0.3225625412395197,0.19894932505530719,0.3129543400305531,0.21629345754745236,0.19949642748753582,0.28496505953045786,0.2276892340313623,0.3047664187025268,0.19083449701715516,0.2603743622145852,0.20921887590831306,0.3856061914821921,0.17026124740041085,0.3839468653249279,0.21557996289598652,0.3972656800531943
0.28012439797586286,0.23627558276300303,0.31005261293054304,0.20192999767333442,0.2731819015748129,0.21607525787213747,0.2056470030850863,0.2851278840075429,0.24049736161445143,0.29545813103662066,0.15956953686908537,0.25928888246229476,0.21764942924664854,0.39151651223059664,0.1532826285094883,0.38083443165086056,0.20783068532662807,0.40158968414888757
0.26198043150201467,0.22895650620325608,0.34282543591651515,0.20641288218443127,0.26131402343864235,0.21210695412321284,0.19391554334097258,0.28973355673024714,0.3001830468273622,0.30099540288969234,0.19558766017593684,0.2685160566966819,0.21757266882499296,0.3895415055062035,0.16800989520474088,0.37589406194841435,0.18729342798443657,0.3912913950358817
0.31945526915107764,0.22845156563453173,0.31894353799300146,0.19958751800393018,0.3164872734551416,0.20595763561129982,0.20086866038921708,0.289905185872378,0.24048924320528453,0.3125217362816772,0.176547600532453,0.26570232576426084,0.20809618394598994,0.3948287403842267,0.19392588529858681,0.38777780901122816,0.16562524316645377,0.3993626851015808
0.30987200680794574,0.23353232475526428,0.3965002543175535,0.20208890473419425,0.24514860692893903,0.204125268168628,0.1877641147951495,0.28898169719529254,0.2479420082869024,0.3054990325375227,0.18469717024175808,0.2649357428696847,0.22013258761375537,0.3885259897266776,0.18378742219311653,0.3756988404613852,0.1902047631125536,0.39602681069263185
0.3098963252198801,0.22781371929351452,0.33293792731665817,0.19531408811620804,0.2827142768713368,0.2127036389565133,0.18591757565353365,0.2862966724119076,0.23517771966038908,0.3015751485349308,0.17456628608544464,0.2599427390277553,0.2175490553658422,0.38653225642504446,0.16128901812226842,0.37800159664850513,0.16812380168230576,0.40149084955263836
0.2833397126159775,0.23848461750081995,0.3262492598400651,0.1985292068429419,0.26249732017637933,0.21506052051012253,0.20605139348493634,0.28642437481028604,0.28694835782545064,0.31189610933524353,0.20521378920539485,0.26479185617800327,0.20891711040688174,0.3948388237646185,0.17999857563139607,0.38062957145913956,0.23423196621549544,0.3985254584056895
0.26838805668601573,0.2315102384783098,0.3243242368340081,0.20134408572577156,0.25714793774828676,0.2081588392034578,0.2007123469221184,0.2900557287492892,0.21678048872704295,0.30967544011776893,0.20466225186408069,0.2710215374845035,0.21519074197997917,0.39353932797340846,0.1850754638229132,0.3830619819419477,0.21146270624721597,0.3981592192537246
0.30481866715230366,0.2350754519801423,0.326811929828508,0.20251038925755632,0.3680697018484995,0.20763653947809538,0.18543031689241118,0.28100670204743816,0.2356815287718257,0.3048119312071561,0.2163065501776693,0.2642261631710523,0.21170927719978322,0.38582107573319235,0.17658031232220744,0.3758184229600138,0.2359276477364465,0.40147750548682787
0.2851438739782461,0.22805124425635032,0.3307729979008172,0.2008732904950441,0.29260191285071735,0.2148358352929972,0.18249606815758246,0.2933030322919476,0.21949105781596698,0.3118527085749561,0.1929342138808204,0.2629610046224581,0.21343646992097515,0.3944890523120697,0.17000350214167897,0.37831717066802356,0.19562564339968103,0.39880522431555293
0.27000559135693974,0.23024688546856226,0.3132732333202981,0.19689091655901583,0.2769897258095861,0.2207800704370664,0.1802207934177979,0.29087649079275973,0.25615999366592107,0.3042371842601081,0.17338466622245768,0.26386833479734206,0.22889223976013182,0.3935693594514205,0.1887613564269403,0.38101125261797425,0.19027376244891114,0.3977720963404899
0.28161676222336784,0.23258089826802175,0.3466023789801856,0.1990384086823567,0.3056291983375433,0.20574191757063984,0.1896014313230623,0.2824781033950216,0.21142288320657462,0.3021731061921973,0.18859556957752327,0.25911444649069554,0.21827451960990912,0.3916636372933854,0.16493114078034557,0.38347350019217635,0.18306032346569306,0.4028534642096682
0.2594985206753409,0.2359966393236752,0.3379971651476559,0.1957201980973481,0.34037488217349926,0.21640362851440953,0.17628465185148628,0.2951501657535095,0.2822625368725588,0.30672977450322364,0.19868585237841244,0.27234667147935154,0.20958087544248777,0.39205978776980943,0.16908651812809192,0.38091897021357196,0.17776219842217536,0.3976486948633174
0.26269071094152796,0.22740343164299692,0.29524496570168623,0.2034737622212642,0.2926297029428318,0.20609474038526324,0.19504745340657695,0.2896231811710169,0.23951809370143148,0.3093136930198159,0.1666236235017103,0.2602837228324861,0.21688773382675447,0.392121709445816,0.17205913758266883,0.37579656187395966,0.18536676597446847,0.39764894967549136
0.32425023973941736,0.22479645835327225,0.30687939822398613,0.2017591409670457,0.2631613395781871,0.22083847542412766,0.17971654172837845,0.2882662611183164,0.22770286066374484,0.30268295849341,0.17384468622310276,0.2583451040209986,0.21341028908983453,0.38499180764923635,0.16506225185848994,0.37571539745364185,0.18406348642585796,0.40120475796089805
0.25884785140530525,0.2266728358424845,0.32523142211432865,0.1952901691734693,0.29713415612343674,0.2115684650802984,0.2627671060209697,0.2873014430985679,0.25504427770132404,0.30570905543403754,0.17392339467082293,0.2669342347813595,0.2182426745710146,0.3908544493455081,0.17857077393556972,0.3780575862909205,0.1862276866230839,0.39622483118303126
0.25866301443373096,0.23635522307207277,0.3147217137979075,0.19806718951507216,0.32112071845524953,0.2112576523240817,0.18572417300995142,0.2891706049876188,0.24177645090076794,0.3020141868414516,0.18857276583577423,0.2678030336942186,0.23079072965230654,0.3890406141082858,0.18687812748751553,0.38166723847250694,0.18069454388465025,0.3949727360762371
0.27218400505909773,0.23496247856498367,0.32814871109222815,0.19448444119197836,0.3114235870989761,0.2186422232034741,0.19028700213057922,0.28598726541843644,0.20262043957738896,0.30370303416037386,0.18795795488272823,0.26617355112403646,0.21934275411987328,0.3907746112668995,0.1937018216269957,0.3788849688545365,0.22017492544348147,0.39982323508096057
0.3033293288125637,0.23117210993008544,0.3157607963240644,0.21574630166848616,0.33451491017159,0.21502273680614328,0.1982583079409154,0.2828753492548888,0.2074896864762638,0.30020603194387624,0.16812979982255982,0.25769503266545757,0.2109989763157218,0.39223415967078445,0.16704474277421522,0.37935609961383593,0.20713225914880715,0.39997289986565704
0.25247518161747495,0.23595331617069995,0.29196716416454027,0.20509712361514915,0.24859650119766924,0.21554240790484996,0.17819454435699822,0.2834903844088554,0.2760769069386151,0.30731039111835645,0.17149067843666424,0.2616939831603531,0.22823867526838346,0.38748896147818274,0.1635298337316626,0.37805574590439467,0.20299341319188885,0.3932454674211479
0.28962851687232144,0.22787411025599644,0.3571561405947504,0.19522695333260875,0.302211921515782,0.20892022742728086,0.19796930215911174,0.2942500462490584,0.22556356091208402,0.30143333940907957,0.1988896345547736,0.2619753640150166,0.19925135712070174,0.39053726151643003,0.1892562637924657,0.3773022560544774,0.19169393644388635,0.394101738631168
