TVAE_10000_0,CTGAN_10000_0,TVAE_10000_10,CTGAN_10000_10,TVAE_10000_20,CTGAN_10000_20,TVAE_25000_0,CTGAN_25000_0,TVAE_25000_10,CTGAN_25000_10,TVAE_25000_20,CTGAN_25000_20,TVAE_50000_0,CTGAN_50000_0,TVAE_50000_10,CTGAN_50000_10,TVAE_50000_20,CTGAN_50000_20
3.1790534593544626,4.7258900630425416,2.6090550867551223,4.846895789651305,2.707849360710269,5.579358547633022,3.279151031865054,4.775018198282792,3.512929627307495,4.819682985322365,3.6744854428492197,4.632293759995025,3.09908142114066,4.645884803437687,3.0741931114904073,4.867868538259618,3.1883528274095285,5.265129919095257
3.1861210826176682,4.855446885741249,2.643030071628375,4.908214885284853,2.8393708095310446,5.595400475988479,3.2216269559403337,4.80759691719488,3.4110437880308653,4.793598966217283,3.704138581188264,4.723620165245376,3.0776070850797113,4.611847656976717,3.1031526688520006,4.864941160443557,3.171694838606779,5.304551645058725
3.2251654997564843,4.824763795495501,2.5778151368447615,4.708859800319354,2.730340094937663,5.58785381237509,3.181130377600506,4.759445155942524,3.453953422706538,4.827049455441751,3.6626345764118278,4.664600669305318,3.0898019312174103,4.6757128156873815,3.0730172720096847,4.964817937094573,3.139297847619392,5.29439070337226
3.1548453212684215,4.863657756939076,2.696917757129394,4.830668317306381,2.765882221075754,5.59376219751808,3.2578742417934654,4.831476510753523,3.459873394043189,4.752492847783204,3.6290442360895696,4.729363826486857,3.057276140757547,4.621308437878891,3.1064074931428363,4.899904341915532,3.157748723902759,5.265643119574705
3.157816393885663,4.876745987697876,2.556372474007579,4.8057357602151285,2.712973324732471,5.550263604014381,3.2340548184133686,4.84754289851663,3.4351875246808183,4.677365807542701,3.698798932004363,4.580082267487912,3.054122257277352,4.568872067618751,3.109138131786199,4.921311243927573,3.1848424553698407,5.218369187863049
3.260142686493876,4.910846787974596,2.6431830950118043,5.028049333577295,2.7315869043941325,5.471779700725085,3.182348994547186,4.802444778448939,3.4538413138884763,4.6513636001872944,3.630335596134382,4.746133995320084,3.093872819992666,4.597859864942981,3.1231405819550746,4.9254208864934395,3.1425930079245763,5.281649982888231
3.1869135011226364,4.78400723033719,2.607636302123472,4.764604231765799,2.758214784025405,5.733637091700595,3.2398281423268087,4.873975230022374,3.435093537266945,4.77907925976439,3.630074476437225,4.538583520021175,3.0662715037914037,4.5696375024296145,3.1029541854761664,4.938585518640229,3.1078696842727105,5.369869541626177
3.106962852379233,4.954950480881462,2.647657523118413,4.841750416365365,2.7191503501106054,5.578461113935803,3.200873891445396,4.860475875715542,3.395943628360718,4.842803034049524,3.651776712140206,4.600306635007479,3.074276445128661,4.696225702001987,3.108358064026653,4.982217336167378,3.157380758725074,5.229600193914239
3.1940207088284565,4.889798205611397,2.6222676711659143,4.833549312321631,2.74857112795432,5.637935930621831,3.214724014837607,4.760343788789475,3.4489314266476634,4.775430813700733,3.6295672427208294,4.574059357793258,3.0672993631838446,4.647703310749873,3.0868710582131804,4.9406381680363465,3.179808013406993,5.241326213601603
3.19452898332487,4.940964509513629,2.615485519388666,4.905684475414879,2.71896446611042,5.518309411838134,3.2437034301997003,4.851496383436823,3.454650850751572,4.732853260265065,3.6374296852362287,4.7007992650303505,3.081329533753949,4.598824783241982,3.0762583459310937,4.9426390160470195,3.1869100660895775,5.315441397583603
3.2217984473632795,4.862768397815833,2.6152913744418322,4.972964671603945,2.8021993040456454,5.67165275651991,3.2247192557055024,4.82167406945767,3.483225046641061,4.837388407355661,3.707476555503726,4.7063659591205775,3.1038748765444066,4.632594133481025,3.1327503926703884,4.932203469792597,3.165136325543002,5.201249417623041
3.2398527922594744,4.96977052469178,2.6338569952554263,4.8956052714409095,2.785711894826219,5.5921312193143216,3.2059585679381533,4.795697476158753,3.3928946805831983,4.811510767127245,3.646714138789,4.622843347734124,3.0769923067036338,4.61038570361546,3.1380380058148107,5.016045004082497,3.1491209137900595,5.353863806645731
3.0514378317452975,4.997230985047911,2.5206068584016363,4.847998719710137,2.7307782363161537,5.552188116264512,3.26967743122946,4.811292133403853,3.4664083577736555,4.663257808083552,3.663405174252057,4.653930838293669,3.0728218494310946,4.639258070055687,3.125453583829973,4.86418731290109,3.1479545062499694,5.348177117091616
3.1208948197901174,4.821762441581066,2.5957026133412215,4.681889703697722,2.817021950248889,5.573700314728149,3.2450612644564147,4.750338113067562,3.3525631907361637,4.680475025805185,3.683386161059542,4.655647835659785,3.054097056770603,4.686072375792816,3.1316332661525323,4.938550488911026,3.1834949430862163,5.3301779296943135
3.19536391338269,4.78495114027932,2.6276967900291552,4.7413707798625655,2.7261356261403735,5.560761760798924,3.2109429908831424,4.890710888539213,3.413888198807032,4.739387283939934,3.741108541885769,4.646647738642334,3.059575475649253,4.627610144527091,3.0914444062201585,4.970715847346523,3.128513366064316,5.296791117570102
