variable,value,Simulated
TVAE_10000_0,0.2808451375619814,0.416097666108228
TVAE_10000_0,0.2687759783624999,0.416097666108228
TVAE_10000_0,0.2671950110156338,0.416097666108228
TVAE_10000_0,0.2971870244661884,0.416097666108228
TVAE_10000_0,0.2704871362373507,0.416097666108228
TVAE_10000_0,0.3365021360228755,0.416097666108228
TVAE_10000_0,0.2573482180802176,0.416097666108228
TVAE_10000_0,0.2801243979758628,0.416097666108228
TVAE_10000_0,0.2619804315020146,0.416097666108228
TVAE_10000_0,0.3194552691510776,0.416097666108228
TVAE_10000_0,0.3098720068079457,0.416097666108228
TVAE_10000_0,0.3098963252198801,0.416097666108228
TVAE_10000_0,0.2833397126159775,0.416097666108228
TVAE_10000_0,0.2683880566860157,0.416097666108228
TVAE_10000_0,0.3048186671523036,0.416097666108228
TVAE_10000_0,0.2851438739782461,0.416097666108228
TVAE_10000_0,0.2700055913569397,0.416097666108228
TVAE_10000_0,0.2816167622233678,0.416097666108228
TVAE_10000_0,0.2594985206753409,0.416097666108228
TVAE_10000_0,0.2626907109415279,0.416097666108228
TVAE_10000_0,0.3242502397394173,0.416097666108228
TVAE_10000_0,0.2588478514053052,0.416097666108228
TVAE_10000_0,0.2586630144337309,0.416097666108228
TVAE_10000_0,0.2721840050590977,0.416097666108228
TVAE_10000_0,0.3033293288125637,0.416097666108228
TVAE_10000_0,0.2524751816174749,0.416097666108228
TVAE_10000_0,0.2896285168723214,0.416097666108228
TVAE_10000_0,0.2852681269841604,0.416097666108228
TVAE_10000_0,0.266191856757329,0.416097666108228
TVAE_10000_0,0.3078258301021822,0.416097666108228
TVAE_10000_0,0.2551172218611628,0.416097666108228
TVAE_10000_0,0.3085779913207622,0.416097666108228
TVAE_10000_0,0.2532558246990464,0.416097666108228
TVAE_10000_0,0.2502395040595622,0.416097666108228
TVAE_10000_0,0.2869610127475969,0.416097666108228
TVAE_10000_0,0.2581803300581873,0.416097666108228
TVAE_10000_0,0.2946287017665273,0.416097666108228
TVAE_10000_0,0.2474611747878464,0.416097666108228
TVAE_10000_0,0.2561203093437639,0.416097666108228
TVAE_10000_0,0.3081460695467499,0.416097666108228
TVAE_10000_0,0.3344426167987958,0.416097666108228
TVAE_10000_0,0.315195253025241,0.416097666108228
TVAE_10000_0,0.2531081523559114,0.416097666108228
TVAE_10000_0,0.2892896420427012,0.416097666108228
TVAE_10000_0,0.296132248495579,0.416097666108228
TVAE_10000_0,0.2608031296491064,0.416097666108228
TVAE_10000_0,0.2784923876538941,0.416097666108228
TVAE_10000_0,0.2633523546135059,0.416097666108228
TVAE_10000_0,0.2852062059637513,0.416097666108228
TVAE_10000_0,0.2803968225838947,0.416097666108228
TVAE_10000_0,0.2530345254559802,0.416097666108228
TVAE_10000_0,0.2719793697034939,0.416097666108228
TVAE_10000_0,0.3097241453111254,0.416097666108228
TVAE_10000_0,0.2864745150019834,0.416097666108228
TVAE_10000_0,0.2587698856932975,0.416097666108228
TVAE_10000_0,0.2992983915181967,0.416097666108228
TVAE_10000_0,0.3299975435902442,0.416097666108228
TVAE_10000_0,0.2747932771584099,0.416097666108228
TVAE_10000_0,0.2596374024463114,0.416097666108228
TVAE_10000_0,0.2909654838433133,0.416097666108228
TVAE_10000_0,0.2769647078041764,0.416097666108228
TVAE_10000_0,0.2824643395881823,0.416097666108228
TVAE_10000_0,0.2793786057300534,0.416097666108228
TVAE_10000_0,0.2832541270165824,0.416097666108228
TVAE_10000_0,0.2633146671990182,0.416097666108228
TVAE_10000_0,0.2682750268603182,0.416097666108228
TVAE_10000_0,0.2614772799263444,0.416097666108228
TVAE_10000_0,0.2780178866679066,0.416097666108228
TVAE_10000_0,0.2485561724469189,0.416097666108228
TVAE_10000_0,0.2771258121435236,0.416097666108228
TVAE_10000_0,0.3306933265509204,0.416097666108228
TVAE_10000_0,0.2820933337301259,0.416097666108228
TVAE_10000_0,0.3009283368470805,0.416097666108228
TVAE_10000_0,0.3597893363252222,0.416097666108228
TVAE_10000_0,0.2663366801830862,0.416097666108228
TVAE_10000_0,0.271087980618139,0.416097666108228
TVAE_10000_0,0.2899636497162703,0.416097666108228
TVAE_10000_0,0.2648435773420513,0.416097666108228
TVAE_10000_0,0.2841806180421737,0.416097666108228
TVAE_10000_0,0.2853168829287653,0.416097666108228
TVAE_10000_0,0.2638412520672003,0.416097666108228
TVAE_10000_0,0.3353867181040863,0.416097666108228
TVAE_10000_0,0.2758968324874093,0.416097666108228
TVAE_10000_0,0.2892500211582018,0.416097666108228
TVAE_10000_0,0.306091743810846,0.416097666108228
TVAE_10000_0,0.2564142750104841,0.416097666108228
TVAE_10000_0,0.3060128293721866,0.416097666108228
TVAE_10000_0,0.238077810796333,0.416097666108228
TVAE_10000_0,0.3186911915335833,0.416097666108228
TVAE_10000_0,0.2827994242115055,0.416097666108228
TVAE_10000_0,0.3172934665564623,0.416097666108228
TVAE_10000_0,0.3146147977393105,0.416097666108228
TVAE_10000_0,0.2768668482965251,0.416097666108228
TVAE_10000_0,0.340651570861552,0.416097666108228
TVAE_10000_0,0.2655895743482123,0.416097666108228
TVAE_10000_0,0.2602322489700905,0.416097666108228
TVAE_10000_0,0.2763760550859025,0.416097666108228
TVAE_10000_0,0.2771944126771506,0.416097666108228
TVAE_10000_0,0.2718769288273447,0.416097666108228
TVAE_10000_0,0.2847664641946963,0.416097666108228
CTGAN_10000_0,0.2329988459423867,0.416097666108228
CTGAN_10000_0,0.2352022967607651,0.416097666108228
CTGAN_10000_0,0.2401002145064049,0.416097666108228
CTGAN_10000_0,0.2351930034235269,0.416097666108228
CTGAN_10000_0,0.2329977407925281,0.416097666108228
CTGAN_10000_0,0.2354690464260163,0.416097666108228
CTGAN_10000_0,0.2293066247367434,0.416097666108228
CTGAN_10000_0,0.236275582763003,0.416097666108228
CTGAN_10000_0,0.228956506203256,0.416097666108228
CTGAN_10000_0,0.2284515656345317,0.416097666108228
CTGAN_10000_0,0.2335323247552642,0.416097666108228
CTGAN_10000_0,0.2278137192935145,0.416097666108228
CTGAN_10000_0,0.2384846175008199,0.416097666108228
CTGAN_10000_0,0.2315102384783098,0.416097666108228
CTGAN_10000_0,0.2350754519801423,0.416097666108228
CTGAN_10000_0,0.2280512442563503,0.416097666108228
CTGAN_10000_0,0.2302468854685622,0.416097666108228
CTGAN_10000_0,0.2325808982680217,0.416097666108228
CTGAN_10000_0,0.2359966393236752,0.416097666108228
CTGAN_10000_0,0.2274034316429969,0.416097666108228
CTGAN_10000_0,0.2247964583532722,0.416097666108228
CTGAN_10000_0,0.2266728358424845,0.416097666108228
CTGAN_10000_0,0.2363552230720727,0.416097666108228
CTGAN_10000_0,0.2349624785649836,0.416097666108228
CTGAN_10000_0,0.2311721099300854,0.416097666108228
CTGAN_10000_0,0.2359533161706999,0.416097666108228
CTGAN_10000_0,0.2278741102559964,0.416097666108228
CTGAN_10000_0,0.2295915634286754,0.416097666108228
CTGAN_10000_0,0.2395373969358762,0.416097666108228
CTGAN_10000_0,0.2297122754865655,0.416097666108228
CTGAN_10000_0,0.2329648541624332,0.416097666108228
CTGAN_10000_0,0.2266068192841776,0.416097666108228
CTGAN_10000_0,0.2339660062606834,0.416097666108228
CTGAN_10000_0,0.2339446777168977,0.416097666108228
CTGAN_10000_0,0.2327031358444814,0.416097666108228
CTGAN_10000_0,0.2272003143559331,0.416097666108228
CTGAN_10000_0,0.2337531045764993,0.416097666108228
CTGAN_10000_0,0.2291202844880663,0.416097666108228
CTGAN_10000_0,0.231647204513488,0.416097666108228
CTGAN_10000_0,0.2291873694693398,0.416097666108228
CTGAN_10000_0,0.2333064368097296,0.416097666108228
CTGAN_10000_0,0.2369870114097242,0.416097666108228
CTGAN_10000_0,0.2371965247697276,0.416097666108228
CTGAN_10000_0,0.2341571500657473,0.416097666108228
CTGAN_10000_0,0.2309530496932698,0.416097666108228
CTGAN_10000_0,0.227690734104884,0.416097666108228
CTGAN_10000_0,0.241071038457745,0.416097666108228
CTGAN_10000_0,0.2297442118696864,0.416097666108228
CTGAN_10000_0,0.2345752728670019,0.416097666108228
CTGAN_10000_0,0.235216046804543,0.416097666108228
CTGAN_10000_0,0.228148195702308,0.416097666108228
CTGAN_10000_0,0.2370374343152891,0.416097666108228
CTGAN_10000_0,0.2287117411670664,0.416097666108228
CTGAN_10000_0,0.2318836013619405,0.416097666108228
CTGAN_10000_0,0.2409838503268483,0.416097666108228
CTGAN_10000_0,0.2233675882545297,0.416097666108228
CTGAN_10000_0,0.2275833069634892,0.416097666108228
CTGAN_10000_0,0.2281655650476814,0.416097666108228
CTGAN_10000_0,0.2294193716142891,0.416097666108228
CTGAN_10000_0,0.2368013544668186,0.416097666108228
CTGAN_10000_0,0.2309753991531662,0.416097666108228
CTGAN_10000_0,0.2313561098161976,0.416097666108228
CTGAN_10000_0,0.2301735551448983,0.416097666108228
CTGAN_10000_0,0.234117429888326,0.416097666108228
CTGAN_10000_0,0.2351353935557635,0.416097666108228
